index,date,county,state,fips,cases,deaths,daily_cases,daily_deaths,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,population,land_area,population_density,labor_force,employed,unemployed,unemployment_rate,some_college,bachelor_or_higher,high_school,less_than_high_school,poverty_rate,daily_cases_100k,daily_deaths_100k,party_DEMOCRAT
160856,2020-05-27,Hancock,Maine,23009,11,1.0,0.0,0.0,4.0,11.0,,,-28.0,9.0,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
160857,2020-05-27,Kennebec,Maine,23011,128,9.0,0.0,0.0,-11.0,0.0,48.0,-19.0,-32.0,10.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
160858,2020-05-27,Knox,Maine,23013,20,0.0,0.0,0.0,-10.0,,,,-25.0,9.0,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
160859,2020-05-27,Lincoln,Maine,23015,20,0.0,0.0,0.0,5.0,,,,-24.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
160860,2020-05-27,Oxford,Maine,23017,26,0.0,4.0,0.0,-2.0,12.0,,,-30.0,7.0,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,6.992762490821999,0.0,1
160861,2020-05-27,Penobscot,Maine,23019,99,1.0,0.0,0.0,-16.0,1.0,96.0,-17.0,-33.0,10.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
160862,2020-05-27,Piscataquis,Maine,23021,1,0.0,0.0,0.0,,15.0,,,-19.0,,16931.0,3960.856,4.274581050156835,7110.0,6750.0,360.0,5.1,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,0.0,0.0,1
160863,2020-05-27,Sagadahoc,Maine,23023,29,0.0,1.0,0.0,-9.0,1.0,,,-34.0,11.0,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,2.8450311530911265,0.0,1
160864,2020-05-27,Somerset,Maine,23025,21,0.0,0.0,0.0,4.0,7.0,,,-28.0,6.0,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
160865,2020-05-27,Waldo,Maine,23027,51,14.0,0.0,0.0,9.0,4.0,,,-33.0,10.0,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
160866,2020-05-27,Washington,Maine,23029,2,0.0,0.0,0.0,-5.0,5.0,,,-25.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
160867,2020-05-27,York,Maine,23031,365,9.0,6.0,0.0,-9.0,8.0,190.0,-8.0,-34.0,12.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,2.982566896490016,0.0,1
163554,2020-05-28,Androscoggin,Maine,23001,264,2.0,12.0,0.0,-14.0,15.0,,,-33.0,10.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,11.190584987830238,0.0,1
163555,2020-05-28,Aroostook,Maine,23003,8,1.0,0.0,0.0,-2.0,14.0,,,-24.0,7.0,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
163556,2020-05-28,Cumberland,Maine,23005,1092,46.0,27.0,3.0,-30.0,-5.0,141.0,-42.0,-43.0,15.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,9.311083292812878,1.034564810312542,1
163557,2020-05-28,Franklin,Maine,23007,36,1.0,0.0,0.0,-1.0,,,,-29.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
163558,2020-05-28,Hancock,Maine,23009,11,1.0,0.0,0.0,4.0,12.0,,,-26.0,9.0,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
163559,2020-05-28,Kennebec,Maine,23011,128,9.0,0.0,0.0,-10.0,9.0,,-21.0,-31.0,10.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
163560,2020-05-28,Knox,Maine,23013,20,0.0,0.0,0.0,-5.0,,,,-21.0,,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
163561,2020-05-28,Lincoln,Maine,23015,20,0.0,0.0,0.0,6.0,,,,-22.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
163562,2020-05-28,Oxford,Maine,23017,29,0.0,3.0,0.0,1.0,17.0,,,-28.0,8.0,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,5.244571868116499,0.0,1
163563,2020-05-28,Penobscot,Maine,23019,100,1.0,1.0,0.0,-16.0,3.0,,-15.0,-31.0,10.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.6549131585151808,0.0,1
163564,2020-05-28,Piscataquis,Maine,23021,1,0.0,0.0,0.0,,9.0,,,-18.0,,16931.0,3960.856,4.274581050156835,7110.0,6750.0,360.0,5.1,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,0.0,0.0,1
163565,2020-05-28,Sagadahoc,Maine,23023,30,0.0,1.0,0.0,-3.0,9.0,,,-32.0,12.0,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,2.8450311530911265,0.0,1
163566,2020-05-28,Somerset,Maine,23025,22,0.0,1.0,0.0,-1.0,5.0,,,-27.0,6.0,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,1.9564494355643376,0.0,1
163567,2020-05-28,Waldo,Maine,23027,51,14.0,0.0,0.0,0.0,-1.0,,,-33.0,9.0,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
163568,2020-05-28,Washington,Maine,23029,2,0.0,0.0,0.0,-8.0,,,,-22.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
163569,2020-05-28,York,Maine,23031,370,9.0,5.0,0.0,-8.0,12.0,,-13.0,-34.0,12.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,2.4854724137416797,0.0,1
166241,2020-05-29,Androscoggin,Maine,23001,269,2.0,5.0,0.0,-23.0,6.0,,,-34.0,12.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,4.662743744929267,0.0,1
166242,2020-05-29,Aroostook,Maine,23003,10,1.0,2.0,0.0,-13.0,7.0,,,-22.0,7.0,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,2.9142624001865127,0.0,1
166243,2020-05-29,Cumberland,Maine,23005,1117,47.0,25.0,1.0,-33.0,-8.0,142.0,-43.0,-43.0,17.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,8.621373419271183,0.34485493677084733,1
166244,2020-05-29,Franklin,Maine,23007,36,1.0,0.0,0.0,-23.0,2.0,,,-32.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
166245,2020-05-29,Hancock,Maine,23009,11,1.0,0.0,0.0,-4.0,9.0,,,-27.0,10.0,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
166246,2020-05-29,Kennebec,Maine,23011,128,9.0,0.0,0.0,-17.0,-3.0,59.0,-25.0,-31.0,11.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
166247,2020-05-29,Knox,Maine,23013,20,0.0,0.0,0.0,-7.0,,,,-24.0,,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
166248,2020-05-29,Lincoln,Maine,23015,20,0.0,0.0,0.0,9.0,11.0,,,-23.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
166249,2020-05-29,Oxford,Maine,23017,32,0.0,3.0,0.0,-9.0,8.0,,,-31.0,9.0,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,5.244571868116499,0.0,1
166250,2020-05-29,Penobscot,Maine,23019,100,1.0,0.0,0.0,-22.0,2.0,98.0,-27.0,-32.0,11.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
166251,2020-05-29,Piscataquis,Maine,23021,1,0.0,0.0,0.0,,14.0,,,-19.0,,16931.0,3960.856,4.274581050156835,7110.0,6750.0,360.0,5.1,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,0.0,0.0,1
166252,2020-05-29,Sagadahoc,Maine,23023,30,0.0,0.0,0.0,-9.0,1.0,,,-31.0,,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
166253,2020-05-29,Somerset,Maine,23025,22,0.0,0.0,0.0,-7.0,5.0,,,-27.0,8.0,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
166254,2020-05-29,Waldo,Maine,23027,51,14.0,0.0,0.0,-2.0,-3.0,,,-35.0,10.0,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
166255,2020-05-29,Washington,Maine,23029,2,0.0,0.0,0.0,-13.0,9.0,,,-20.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
166256,2020-05-29,York,Maine,23031,373,9.0,3.0,0.0,-15.0,6.0,166.0,-27.0,-34.0,13.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,1.491283448245008,0.0,1
168678,2020-05-30,Androscoggin,Maine,23001,287,2.0,18.0,0.0,-24.0,1.0,,,-15.0,4.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,16.78587748174536,0.0,1
168679,2020-05-30,Aroostook,Maine,23003,10,1.0,0.0,0.0,-12.0,4.0,47.0,,-5.0,3.0,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
168680,2020-05-30,Cumberland,Maine,23005,1146,50.0,29.0,3.0,-38.0,-12.0,,-44.0,-19.0,6.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,10.000793166354573,1.034564810312542,1
168681,2020-05-30,Franklin,Maine,23007,36,1.0,0.0,0.0,-25.0,10.0,,,-15.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
168682,2020-05-30,Hancock,Maine,23009,11,1.0,0.0,0.0,5.0,17.0,,,-3.0,,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
168683,2020-05-30,Kennebec,Maine,23011,128,9.0,0.0,0.0,-20.0,-4.0,49.0,-25.0,-6.0,4.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
168684,2020-05-30,Knox,Maine,23013,20,0.0,0.0,0.0,-8.0,,,,-8.0,,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
168685,2020-05-30,Lincoln,Maine,23015,20,0.0,0.0,0.0,27.0,,,,-8.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
168686,2020-05-30,Oxford,Maine,23017,33,0.0,1.0,0.0,-15.0,2.0,,,-17.0,,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,1.7481906227054997,0.0,1
168687,2020-05-30,Penobscot,Maine,23019,100,1.0,0.0,0.0,-30.0,-7.0,108.0,-43.0,-12.0,5.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
168688,2020-05-30,Sagadahoc,Maine,23023,30,0.0,0.0,0.0,-12.0,0.0,,,-16.0,,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
168689,2020-05-30,Somerset,Maine,23025,22,0.0,0.0,0.0,-10.0,5.0,,,-3.0,,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
168690,2020-05-30,Waldo,Maine,23027,51,14.0,0.0,0.0,3.0,1.0,,,-6.0,,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
168691,2020-05-30,Washington,Maine,23029,2,0.0,0.0,0.0,-12.0,,,,-5.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
168692,2020-05-30,York,Maine,23031,381,10.0,8.0,1.0,-11.0,10.0,234.0,-24.0,-11.0,5.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,3.9767558619866876,0.49709448274833595,1
170776,2020-05-31,Androscoggin,Maine,23001,298,2.0,11.0,0.0,-13.0,16.0,,,-7.0,2.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,10.258036238844387,0.0,1
170777,2020-05-31,Aroostook,Maine,23003,10,1.0,0.0,0.0,12.0,34.0,,,3.0,,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
170778,2020-05-31,Cumberland,Maine,23005,1175,50.0,29.0,0.0,-27.0,-6.0,136.0,-38.0,-13.0,5.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,10.000793166354573,0.0,1
170779,2020-05-31,Franklin,Maine,23007,36,1.0,0.0,0.0,-12.0,,,,-13.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
170780,2020-05-31,Hancock,Maine,23009,11,1.0,0.0,0.0,26.0,,,,9.0,,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
170781,2020-05-31,Kennebec,Maine,23011,128,9.0,0.0,0.0,-2.0,12.0,,-16.0,-7.0,1.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
170782,2020-05-31,Knox,Maine,23013,20,0.0,0.0,0.0,18.0,,,,-3.0,,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
170783,2020-05-31,Lincoln,Maine,23015,20,0.0,0.0,0.0,,,,,4.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
170784,2020-05-31,Oxford,Maine,23017,34,0.0,1.0,0.0,-3.0,12.0,,,-15.0,,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,1.7481906227054997,0.0,1
170785,2020-05-31,Penobscot,Maine,23019,100,1.0,0.0,0.0,-12.0,12.0,133.0,-3.0,-8.0,0.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
170786,2020-05-31,Sagadahoc,Maine,23023,30,0.0,0.0,0.0,1.0,12.0,,,-4.0,,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
170787,2020-05-31,Somerset,Maine,23025,22,0.0,0.0,0.0,11.0,23.0,,,0.0,,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
170788,2020-05-31,Waldo,Maine,23027,51,14.0,0.0,0.0,,,,,-7.0,,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
170789,2020-05-31,Washington,Maine,23029,2,0.0,0.0,0.0,,,,,-4.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
170790,2020-05-31,York,Maine,23031,385,10.0,4.0,0.0,-7.0,13.0,159.0,-17.0,-8.0,3.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,1.9883779309933438,0.0,1
173104,2020-06-01,Androscoggin,Maine,23001,304,2.0,6.0,0.0,-8.0,9.0,,,-31.0,9.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,5.595292493915119,0.0,1
173105,2020-06-01,Aroostook,Maine,23003,10,1.0,0.0,0.0,4.0,11.0,,,-19.0,6.0,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
173106,2020-06-01,Cumberland,Maine,23005,1189,50.0,14.0,0.0,-21.0,-4.0,108.0,-36.0,-40.0,13.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,4.827969114791863,0.0,1
173107,2020-06-01,Franklin,Maine,23007,36,1.0,0.0,0.0,-6.0,,,,-25.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
173108,2020-06-01,Hancock,Maine,23009,11,1.0,0.0,0.0,8.0,14.0,,,-26.0,7.0,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
173109,2020-06-01,Kennebec,Maine,23011,128,9.0,0.0,0.0,-2.0,7.0,27.0,-18.0,-29.0,8.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,0.0,0.0,1
173110,2020-06-01,Knox,Maine,23013,20,0.0,0.0,0.0,-1.0,,,,-20.0,6.0,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
173111,2020-06-01,Lincoln,Maine,23015,20,0.0,0.0,0.0,19.0,,,,-19.0,,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
173112,2020-06-01,Oxford,Maine,23017,33,0.0,-1.0,0.0,-3.0,12.0,,,-26.0,6.0,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,-1.7481906227054997,0.0,1
173113,2020-06-01,Penobscot,Maine,23019,100,1.0,0.0,0.0,-5.0,2.0,76.0,-3.0,-29.0,8.0,152692.0,3397.362,44.94428324093811,73706.0,69996.0,3710.0,5.0,30.72757912572633,30.00837991399077,32.81058631771845,6.453454642564438,12.1,0.0,0.0,1
173114,2020-06-01,Piscataquis,Maine,23021,1,0.0,0.0,0.0,,,,,-17.0,,16931.0,3960.856,4.274581050156835,7110.0,6750.0,360.0,5.1,32.03469909379599,20.28502827046704,39.05971652079622,8.620556114940749,14.6,0.0,0.0,1
173115,2020-06-01,Sagadahoc,Maine,23023,30,0.0,0.0,0.0,-3.0,-2.0,,,-31.0,11.0,35149.0,253.695,138.54825676501312,19113.0,18271.0,842.0,4.4,27.31634618879721,38.24651957398859,28.5376758387554,5.899458398458798,9.2,0.0,0.0,1
173116,2020-06-01,Somerset,Maine,23025,22,0.0,0.0,0.0,7.0,13.0,,,-22.0,5.0,51113.0,3924.403,13.024401418508752,21865.0,20514.0,1351.0,6.2,29.70798252158158,19.87903655547266,41.42065437493339,8.992326548012363,14.5,0.0,0.0,1
173117,2020-06-01,Waldo,Maine,23027,51,14.0,0.0,0.0,12.0,0.0,,,-31.0,8.0,39155.0,729.918,53.64301195476752,19846.0,18899.0,947.0,4.8,27.7713586624074,32.8994766532998,32.38632501869095,6.942839665601849,11.6,0.0,0.0,1
173118,2020-06-01,Washington,Maine,23029,2,0.0,0.0,0.0,2.0,,,,-18.0,,31625.0,2562.66,12.340692873810807,13259.0,12485.0,774.0,5.8,29.52451969471006,23.98894639880691,37.66997105009212,8.816562856390911,12.0,0.0,0.0,1
173119,2020-06-01,York,Maine,23031,391,10.0,6.0,0.0,-4.0,9.0,111.0,-8.0,-32.0,10.0,201169.0,990.713,203.05476964569962,109765.0,104294.0,5471.0,5.0,31.77368306403044,32.76418805499674,29.85097576914699,5.611153111825836,8.1,2.982566896490016,0.0,1
175801,2020-06-02,Androscoggin,Maine,23001,314,2.0,10.0,0.0,-11.0,6.0,,,-32.0,9.0,107233.0,467.927,229.16608787268098,53905.0,51174.0,2731.0,5.1,33.29905228077484,22.92100604040825,35.56811081024787,8.211830868569049,11.7,9.325487489858533,0.0,1
175802,2020-06-02,Aroostook,Maine,23003,10,1.0,0.0,0.0,-5.0,13.0,,,-21.0,5.0,68628.0,6671.33,10.287004240533747,29007.0,27516.0,1491.0,5.1,32.03391189321361,20.30905519701768,38.02661642682487,9.63041648294384,15.3,0.0,0.0,1
175803,2020-06-02,Cumberland,Maine,23005,1203,54.0,14.0,4.0,-22.0,-5.0,133.0,-34.0,-42.0,15.0,289977.0,835.241,347.1776409443502,159617.0,151778.0,7839.0,4.9,25.4886223722012,49.80938483286972,20.36846185416572,4.333530940763373,8.6,4.827969114791863,1.3794197470833893,1
175804,2020-06-02,Franklin,Maine,23007,36,1.0,0.0,0.0,-9.0,,,,-29.0,,29991.0,1696.609,17.677025171975394,13634.0,12860.0,774.0,5.7,28.93075880125298,28.1359577352845,36.64967974192342,6.283603721539109,12.9,0.0,0.0,1
175805,2020-06-02,Hancock,Maine,23009,11,1.0,0.0,0.0,3.0,9.0,,,-26.0,7.0,54659.0,1586.893,34.44403623936837,27533.0,26050.0,1483.0,5.4,28.51715512766058,35.50427108405304,31.20015102175657,4.778422766529803,10.3,0.0,0.0,1
175806,2020-06-02,Kennebec,Maine,23011,127,9.0,-1.0,0.0,-8.0,6.0,,-7.0,-29.0,9.0,119980.0,867.524,138.30164929154697,60935.0,58128.0,2807.0,4.6,29.71219468390805,29.70994971264368,34.37163254310344,6.206223060344827,11.2,-0.833472245374229,0.0,1
175807,2020-06-02,Knox,Maine,23013,20,0.0,0.0,0.0,-4.0,,,,-23.0,8.0,39855.0,365.134,109.15170868776941,19430.0,18450.0,980.0,5.0,25.63262392940566,36.29639242148975,31.66039449779393,6.410589151310667,10.2,0.0,0.0,1
175808,2020-06-02,Lincoln,Maine,23015,20,0.0,0.0,0.0,13.0,,,,-19.0,7.0,33969.0,455.818,74.52316494741322,16276.0,15472.0,804.0,4.9,24.35425725647601,37.57014903185045,31.99539153380162,6.08020217787193,8.8,0.0,0.0,1
175809,2020-06-02,Oxford,Maine,23017,33,0.0,0.0,0.0,1.0,12.0,,,-26.0,6.0,57202.0,2076.84,27.542805415920338,25594.0,24022.0,1572.0,6.1,30.24090563953889,21.11318193322749,40.47536872138239,8.170543705851223,13.0,0.0,0.0,1
